b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Issues in Aesthetics","","4.0","Lecture","64430R","001","11:00-11:50am","MWF","3","0","0","Leah Pate","GFS212"
"","Issues in Sustainability","","4.0","Lecture","64435R","001","11:00-11:50am","MWF","3","0","0","James Condon","GFS229"
"","Education and Intellectual Development","","4.0","Lecture","64440R","001","11:00-11:50am","MWF","3","0","0","April Davidauskis","GFS204"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64445R","001","11:00-11:50am","MWF","15","0","0","Alisa Sanchez","GFS228"
"","Health and Healing","","4.0","Lecture","64460R","001","11:00-11:50am","MWF","3","0","0","Mary Traester","GFS114"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64465R","001","11:00-11:50am","MWF","3","1","0","Elizabeth Durst","GFS201"
"","Issues in Law and Social Justice","","4.0","Lecture","64470R","001","11:00-11:50am","MWF","3","0","0","Jim Clements","GFS216"
"","Health and Healing","","4.0","Lecture","64475R","001","11:00-11:50am","MWF","3","0","0","Jonathan Diaz","GFS218"
"","Human Values and Belief Systems","","4.0","Lecture","64485D","001","11:00-11:50am","MWF","15","0","0","Michael Bunn","GFS228"
"","Technology &amp; Social Change","","4.0","Lecture","64505R","001","11:00-12:20pm","Tue, Thu","3","3","0","Lauraanne Carroll-Adler","GFS216"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64515R","001","11:00-12:20pm","Tue, Thu","3","0","0","Amanda Hobmeier","HED103"
"","Issues in Aesthetics","","4.0","Lecture","64520R","001","11:00-12:20pm","Tue, Thu","3","2","0","Shana Kraynak","GFS112"
"","Issues in Contemporary Economics","","4.0","Lecture","64540R","001","11:00-12:20pm","Tue, Thu","3","1","0","Andrew De Silva","GFS114"
"","Community Engagement","","4.0","Lecture","64545R","001","11:00-12:20pm","Tue, Thu","3","1","0","Benjamin Pack","VKC205"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64550R","001","12:00-12:50pm","MWF","3","2","0","Elizabeth Durst","GFS201"
"","Technology &amp; Social Change","","4.0","Lecture","64560R","001","12:00-12:50pm","MWF","3","1","0","Brett Gordon","VKC255"
"","Health and Healing","","4.0","Lecture","64565R","001","12:00-12:50pm","MWF","3","0","0","Jonathan Diaz","GFS218"
"","Issues in Law and Social Justice","","4.0","Lecture","64570R","001","12:00-12:50pm","MWF","3","2","0","Deanna Rivera","GFS112"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64575R","001","12:00-12:50pm","MWF","3","1","0","Katie Gallagher","GFS229"
"","Issues in Sustainability","","4.0","Lecture","64585R","001","12:00-12:50pm","MWF","3","0","0","Laurie Fisher","GFS114"
"","Education and Intellectual Development","","4.0","Lecture","64590R","001","12:00-12:50pm","MWF","3","0","0","Rory Lukins","GFS204"
"","Issues in Law and Social Justice","","4.0","Lecture","64595R","001","12:00-12:50pm","MWF","3","0","0","Jim Clements","GFS216"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64600R","001","12:00-12:50pm","MWF","3","0","0","Christina Belcher","GFS111"
"","Issues in Sustainability","","4.0","Lecture","64605R","001","12:00-12:50pm","MWF","3","0","0","Michelle Meyers","GFS220"
"","Issues in Aesthetics","","4.0","Lecture","64610R","001","12:00-12:50pm","MWF","3","0","0","Pamela Albanese","GFS113"
"","Issues in Aesthetics","","4.0","Lecture","64645R","001","12:30-1:50pm","Tue, Thu","3","1","0","Shana Kraynak","GFS112"
"","Issues in Law and Social Justice","","4.0","Lecture","64665R","001","12:30-1:50pm","Tue, Thu","3","3","0","Devon Harlow","GFS201"
"","Technology &amp; Social Change","","4.0","Lecture","64670D","001","12:30-1:50pm","Tue, Thu","15","0","0","Amanda Bloom","GFS111"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64675R","001","12:30-1:50pm","Tue, Thu","3","2","0","Jessi Johnson","GFS114"
"","Issues in Sustainability","","4.0","Lecture","64680R","001","12:30-1:50pm","Tue, Thu","3","1","0","Carrie Kilfoil","GFS217"
"","Human Values and Belief Systems","","4.0","Lecture","64685R","001","12:30-1:50pm","Tue, Thu","3","3","0","Alexis Landau","GFS204"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64700R","001","1:00-1:50pm","MWF","3","0","0","Christina Belcher","GFS111"
"","Technology &amp; Social Change","","4.0","Lecture","64705R","001","1:00-1:50pm","MWF","3","0","0","Lilit Keshishyan","GFS216"
"","Issues in Aesthetics","","4.0","Lecture","64710R","001","1:00-1:50pm","MWF","3","0","0","Tanvi Patel","GFS112"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64715R","001","1:00-1:50pm","MWF","3","0","0","Katie Gallagher","GFS228"
"","Issues in Sustainability","","4.0","Lecture","64730R","001","1:00-1:50pm","MWF","3","0","0","Laurie Fisher","GFS114"
"","Issues in Aesthetics","","4.0","Lecture","64740R","001","1:00-1:50pm","MWF","3","2","0","Pamela Albanese","GFS113"
"","Health and Healing","","4.0","Lecture","64745R","001","1:00-1:50pm","MWF","3","0","0","Jonathan Diaz","GFS218"
"","Issues in Sustainability","","4.0","Lecture","64750R","001","1:00-1:50pm","MWF","3","0","0","Michelle Meyers","GFS217"
"","Technology &amp; Social Change","","4.0","Lecture","64775R","001","2:00-3:20pm","Mon, Wed","3","1","0","Lilit Keshishyan","GFS216"
"","Issues in Aesthetics","","4.0","Lecture","64780R","001","2:00-3:20pm","Mon, Wed","3","0","0","Tanvi Patel","GFS112"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64785R","001","2:00-3:20pm","Mon, Wed","3","0","0","Katie Gallagher","THH205"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64790R","001","2:00-3:20pm","Mon, Wed","3","0","0","Meridith Kruse","VKC202"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64800D","001","2:00-3:20pm","Mon, Wed","15","0","0","Vanessa Osborne","VKC205"
"","Education and Intellectual Development","","4.0","Lecture","64805D","001","2:00-3:20pm","Mon, Wed","15","0","0","Deborah Sims","GFS114"
"","Education and Intellectual Development","","4.0","Lecture","64810R","001","2:00-3:20pm","Mon, Wed","3","0","0","Rory Lukins","GFS218"
"","Issues in Contemporary Economics","","4.0","Lecture","64820R","001","2:00-3:20pm","Mon, Wed","3","1","0","William Gorski","GFS201"
"","Issues in Sustainability","","4.0","Lecture","64850R","001","2:00-3:20pm","Tue, Thu","3","3","0","Jessica Piazza","GFS201"
"","Technology &amp; Social Change","","4.0","Lecture","64860R","001","2:00-3:20pm","Tue, Thu","3","2","0","Lauraanne Carroll-Adler","GFS114"
"","Globalization: Current Issues &amp; Cross-Cultural Perspectives","","4.0","Lecture","64870R","001","2:00-3:20pm","Tue, Thu","3","2","0","Amanda Hobmeier","THH115"
"","Human Values and Belief Systems","","4.0","Lecture","64875D","001","2:00-3:20pm","Tue, Thu","15","0","0","Eric Rawson","GFS111"
"","Issues in Contemporary Economics","","4.0","Lecture","64880R","001","2:00-3:20pm","Tue, Thu","3","3","0","Andrew De Silva","GFS218"
"","Education and Intellectual Development","","4.0","Lecture","64885R","001","3:30-4:50pm","Mon, Wed","3","3","0","Deborah Sims","GFS114"
"","Identity and Diversity in American Contexts","","4.0","Lecture","64890R","001","3:30-4:50pm","Mon, Wed","3","2","0","Meridith Kruse","VKC208"
