b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","21647D","001","TBA","TBA","12","0","0","Rebecca Haggerty","OFFICE"
"","","","","Lecture","21650D","001","TBA","TBA","12","0","0","Robert Hernandez","OFFICE"
"","","","","Lecture","21651D","001","TBA","TBA","12","0","0","Henry Jenkins","OFFICE"
"","","","","Lecture","21652D","001","TBA","TBA","12","0","0","Gabriel Kahn","OFFICE"
"","","","","Lecture","21653D","001","TBA","TBA","12","0","0","Jonathan Kotler","OFFICE"
"","","","","Lecture","21655D","001","TBA","TBA","12","0","0","Alan Mittelstaedt","OFFICE"
"","","","","Lecture","21656D","001","TBA","TBA","12","0","0","Mark Schoofs","OFFICE"
"","","","","Lecture","21657D","001","TBA","TBA","12","0","0","Tim Page","OFFICE"
"","","","","Lecture","21658D","001","TBA","TBA","12","0","0","Michael Parks","OFFICE"
"","","","","Lecture","21659D","001","TBA","TBA","12","0","0","Lisa Pecot-Hebert","OFFICE"
"","","","","Lecture","21660D","001","TBA","TBA","12","0","0","Keith Plocek","OFFICE"
"","","","","Lecture","21661D","001","TBA","TBA","12","0","0","Richard Reeves","OFFICE"
"","","","","Lecture","21662D","001","TBA","TBA","12","0","0","Allissa Richardson","OFFICE"
"","","","","Lecture","21663D","001","TBA","TBA","12","0","0","Joe Saltzman","OFFICE"
"","","","","Lecture","21664D","001","TBA","TBA","12","0","0","Stacy Scholder","OFFICE"
"","","","","Lecture","21628D","001","TBA","TBA","12","0","0","Daniel Birman","OFFICE"
"","","","","Lecture","21630D","001","TBA","TBA","12","0","0","Peggy Bustamante","OFFICE"
"","","","","Lecture","21631D","001","TBA","TBA","12","0","0","Laura Castaneda","OFFICE"
"","","","","Lecture","21632D","001","TBA","TBA","12","0","0","William Celis","OFFICE"
"","","","","Lecture","21633D","001","TBA","TBA","12","0","0","Mary Murphy","OFFICE"
"","","","","Lecture","21639D","001","TBA","TBA","12","0","0","Philip Seib","OFFICE"
"","","","","Lecture","21640D","001","TBA","TBA","12","0","0","Willa Seidenberg","OFFICE"
"","","","","Lecture","21641D","001","TBA","TBA","12","0","0","Roberto Suro","OFFICE"
"","","","","Lecture","21643D","001","TBA","TBA","12","0","0","Sandy Tolan","OFFICE"
"","","","","Lecture","21646D","001","TBA","TBA","12","0","0","Alan Abrahamson","OFFICE"
"","","","","Lecture","21648D","001","TBA","TBA","12","0","0","Diane Winston","OFFICE"
"JOUR-591","Arts Writing Practicum","","3.0 units","Lecture","21672D","001","9:00-11:30am","Friday","15","0","0","Tim Page","ASC228"
"JOUR-592","Arts Journalism: Storytelling and Production","","3.0 units","Lecture","21675D","001","6:00-8:30pm","Wednesday","15","0","0","Sasha Anawalt","KER202"
"JOUR-594a","Master\'s Thesis","","2.0 units","Lecture","21684D","001","7:00-8:40pm","Tuesday","22","0","0","Michael Parks","ASC240"
"","","","","Lecture","21685D","001","TBA","TBA","15","0","0","Sasha Anawalt","OFFICE"
"JOUR-594b","Master\'s Thesis","P","2.0 units","Lecture","21666D","001","TBA","TBA","12","0","0","Michael Parks","OFFICE"
"","","","","Lecture","21667D","001","TBA","TBA","12","0","0","Sasha Anawalt","OFFICE"
"JOUR-594z","Master\'s Thesis","P","0.0 units","Lecture","21673D","001","TBA","TBA","12","0","0","Michael Parks","OFFICE"
"","","","","Lecture","21674D","001","TBA","TBA","12","0","0","Sasha Anawalt","OFFICE"
"JOUR-595","Critical Thinking: The Art and Science of Not Getting Fooled","M","3.0 units","Lecture","21682D","001","12:00-2:30pm","Monday","15","0","0","Sandy Tolan","ASC240"
"JOUR-599","Special Topics","","1.0-8.0 units, max 8"
"","Reporting with Data","","2.0","Lecture","21690D","001","6:30-8:30pm","Thursday","15","1","0","","ANN405"
'
