b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-599","Special Topics","","2.0-4.0 units, max 9"
"","Innovative Conceptual Design for New Product Development","","3.0","Lecture","31519D","048","6:40-9:20pm","Tuesday","30","6","0","Chu-Yi Wang",""
"","Healthcare Systems Improvement and High Reliability","","3.0","Lecture","31688D","048","6:40-9:20pm","Thursday","25","0","0","",""
"","Applied Predictive Analytics","","3.0","Lecture","31799D","048","2:00-3:20pm","Mon, Wed","30","1","0","Mayank Kejriwal","GFS223"
"ISE-610","Advance Design of Experiments and Quality Engineering . .","","3.0 units","Lecture","31612D","048","12:00-1:50pm","Mon, Wed","35","1","0","","KAP147"
"ISE-631","Linear Programming","","3.0 units","Lecture","31770D","048","2:00-3:20pm","Tue, Thu","25","0","0","","KAP113"
"ISE-633","Large Scale Optimization and Machine Learning","","3.0 units","Lecture","31534D","048","12:30-1:50pm","Tue, Thu","36","5","0","","KAP145"
"ISE-651","Seminar in Industrial &amp; Systems Engineering","C","1.0 units, max 4","Lecture","31694D","048","3:30-4:50pm","Tuesday","24","3","0","","GER206"
"ISE-794a","Doctoral Dissertation","C","2.0 units","Lecture","31791D","048","TBA","TBA","10","0","0","","OFFICE"
'
